Unnamed: 0,Hue,SDHue,Bright,SDBright,Saturaton,SDSat,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,MeanTexture,SDTexture,Entropy,EdgeCount,CornerMean,CornerSD,CornerCount,ContourMeanLength,ContourSDLength,ContourMeanArea,ContourSDArea,ContourCount,AsymmetryV,AsymmetryH,KPMeanSize,KPSDSize,KPMeanStrength,KPSDStrength,KPMeanAngle,KPSDAngle,KPCount,ImageName,sky,grass,plant,water,sea,fence,path,river,bench,pole,Category,building,tree,earth,rock,streetlight,ashcan,table,wall,chair,signboard,stairs,pot,sculpture,sidewalk,railing,road,person,mountain,lake,floor,car,traffic light,Semantic_PC1,Semantic_PC2,Semantic_PC3
0,58.52464375,39.10220546020714,115.20865,77.39387951259992,83.66869166666666,71.97434853674095,1193.9739287498155,20.08478876606175,0.1647780975596076,0.0143844924762319,0.8947021416461097,107.14924384272216,75.44961127526335,9.604814604447924,0.2052708333333333,128.85705558949297,60.18676161987016,1637,48.503251936994246,138.23076594384668,12.168064709406831,53.73946094985465,3338,50.581379166666665,107.70494583333333,3.467147104034262,3.86216990897338,0.0326075924067839,0.017593253401768,185.85064172855044,102.57032153068374,5188,MDS10,0.1240234375,0.06103515625,0.49114990234375,0.01141357421875,0.18634033203125,0.00128173828125,0.00018310546875,0.00048828125,0.003173828125,0.00030517578125,Nature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5890252081071632,-0.468862343918844,1.7677561820387255
1,36.51409375,31.178703958517545,131.19611666666663,63.96826932096664,62.6564875,50.81963415678049,1495.653323420665,25.16860896922297,0.0940152753466596,0.0148774941924449,0.800040262968606,122.35003422622778,61.25173163997685,9.972833027088813,0.2732916666666666,123.40772708590218,52.02172210123822,2433,54.8328285001193,446.6120345724602,17.567617054669107,225.7994350020348,3823,59.64317916666667,67.77644583333333,3.614546854511585,3.7309993738777902,0.0314929638763771,0.0141816518582997,178.71546850130804,98.53438029526797,6732,MDS117,0.05419921875,0.0,0.07061767578125,0.0,0.0,0.0,0.0023193359375,0.0,0.0,0.0,Nature,0.0399169921875,0.1380615234375,0.2352294921875,0.45947265625,6.103515625e-05,0.0001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9377521192421499,-0.5458100271880644,1.496859328045484
2,57.08474375,41.03701682319069,99.35800416666666,81.8221237126609,74.46161041666667,62.79678140961174,1207.0445006730497,17.801177181126853,0.2175055011706297,0.022489244667365,0.8930408095985862,90.94551362305744,75.11117345896375,9.079076929991809,0.16396875,109.9447731755424,58.44061344448524,1521,43.83456113031791,150.6848851125006,11.807918395573996,53.33482519309358,2892,68.15802916666667,84.14372083333333,4.037773696856645,7.361856953835304,0.0385085777634812,0.0222044261483151,185.9006071133217,102.66265722728036,3813,MDS12,0.21368408203125,0.4315185546875,0.027587890625,0.0689697265625,0.0001220703125,0.0018310546875,0.0,0.01611328125,0.0,0.000244140625,Nature,0.00494384765625,0.221923828125,0.0010986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1022806199246058,-0.3877858649943707,0.5462801563972259
3,52.443702083333335,29.281357289429835,142.52402708333332,83.66496724156772,103.64643958333332,55.70984444376445,251.8543672552724,8.24413724928641,0.2832708197559851,0.0524831646784413,0.9793107298092738,129.27069110822876,77.94125263216803,8.159629535794375,0.1187229166666666,78.99478001491424,31.024021429171007,1341,65.5371365429159,134.74307979855098,13.72890365448505,92.04509003632243,1505,22.277725,120.12176666666667,3.2045084363069543,5.503159636493396,0.0199114568446917,0.0106995350789469,178.73609739094113,99.09199174138836,1211,MDS124,0.34149169921875,0.5367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0614013671875,0.0,Nature,0.0,0.06005859375,0.0,0.0,0.0,0.0,0.00030517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44237745285973534,1.0651016100442021,1.8164506232411133
4,44.63305,35.81512764923271,137.89602708333334,53.91266591333246,179.16573333333332,56.95956273207238,887.2400501758622,18.08857918319629,0.0987506982850796,0.0104519224593533,0.8247025703787255,117.1586388193016,50.30429855623319,9.5946926655886,0.1689145833333333,126.42833517089304,44.65678365170047,1814,74.03644447234666,178.96960102020358,17.676312968917472,74.45251042936957,1866,59.28962916666666,50.8080625,4.665313278617368,4.173721729259195,0.028168863454361,0.0137773618948237,182.0650582093046,104.55753639205469,4974,MDS139,0.0,0.0,0.5069580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nature,0.0,0.36749267578125,0.0,0.00225830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7529388562837385,0.1832754576829751,-1.0617076013308788
5,30.18025,11.77428985562045,109.29837291666666,58.13876257012986,172.6067375,56.94518788952022,1139.86626090375,23.793559562261564,0.0703960216358302,0.01459179357053,0.8047122680151428,95.43343704547117,54.12620850860627,9.87072766076446,0.322975,107.4305812661977,55.10264473228969,2701,62.55492065730808,421.8470611543498,26.72578463203463,320.63110446359804,3696,61.6921375,54.02964583333333,3.238522483654525,3.723097283977684,0.0284126408384267,0.0122715230646041,181.9644741478316,101.10939538679052,8720,MDS140,0.03558349609375,0.0,0.28826904296875,0.0,0.0,0.0,0.05963134765625,0.0,0.00091552734375,0.0,Nature,0.0,0.498046875,0.08868408203125,0.009765625,0.0,0.0,0.0,0.0093994140625,0.00054931640625,0.00018310546875,0.00299072265625,0.00592041015625,6.103515625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9685033917103325,0.6925624365203273,-1.51142430101547
6,17.817591666666665,26.97003565131615,107.88618958333332,47.27837930039895,118.17335208333331,41.55452579008136,592.7312522094469,15.253547153486586,0.1094838970001746,0.0157405020782892,0.8399792937430113,86.01560012630594,43.09548168976664,8.939320366575144,0.2135458333333333,104.84088127294982,40.80095649961826,2451,74.34833689708755,195.11217778407004,27.55,118.69346360220008,2120,43.639858333333336,42.00351666666667,3.0175751901733188,2.661796775461913,0.0234965019645572,0.0094843025889666,177.82538057107192,105.71203236660442,8320,MDS142,0.03228759765625,0.0,0.0,0.0,0.0,0.0,0.08270263671875,0.0,0.0,0.0,Nature,0.0,0.37353515625,0.511474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1705892930580863,0.5732113226277862,-2.3550493129041703
7,29.8782125,43.57529088988595,143.8501,55.30856591273483,115.98052291666669,50.5802158479633,851.4003393263304,19.12936866258864,0.0887466898575352,0.0106039619127346,0.8303328218885441,116.89060353292774,50.14940770382287,9.557078919933174,0.2447166666666666,134.59684684684686,44.48241298685021,2664,73.4109248534661,258.35588251987514,28.091480730223125,195.3050000669576,2465,52.829995833333335,51.473079166666665,3.257314021375269,2.9376247255761534,0.0262672182658654,0.0112327591532883,179.24326672988718,101.00760109285363,9993,MDS143,0.053955078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nature,0.0,0.69940185546875,0.24664306640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8362100542372608,0.12613737817834844,-1.4198583400053357
8,20.248716666666667,20.396380459607425,136.47661458333334,47.605579975344845,120.69225416666669,44.41650641937146,871.0153258840195,18.90017868469208,0.0945350414848466,0.0116249450438418,0.755005600042179,112.97892982284132,42.32440144590748,9.42762630386112,0.2317833333333333,137.6218418907905,43.82885637209996,2454,65.71142140861157,217.47202793589116,22.73318129988597,108.05802932562642,2631,41.21030416666667,44.7466375,3.2480253439957334,3.235132339449214,0.0270471838222259,0.0116997140927362,178.42588751881394,100.13618466865626,9700,MDS144,0.0181884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nature,0.0,0.646240234375,0.149658203125,0.0,0.0,0.0,0.0,0.00299072265625,0.0,0.0,0.0,0.0,0.0,0.18292236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1168885361047924,0.6675429466456675,-1.2131536221899646
9,29.76030833333333,5.782612406020646,117.62716458333334,61.30313756246151,160.6807375,36.859360138090125,672.9610944824724,17.42260797904708,0.0814877989144131,0.0108919943990432,0.8861299783593072,105.14863935153816,54.35086150254837,9.510236726002324,0.2532979166666667,117.03279968762202,50.411114397844656,2561,60.57584506701143,354.55354233323806,18.882178526841447,218.5270131688928,3204,30.555433333333333,76.34155,3.4570074071590686,4.025830431252243,0.0244250181722975,0.0098479688647114,169.20418497639517,100.2160085822072,4972,MDS179,0.0,0.4522705078125,0.0089111328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nature,0.0,0.5382080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5064387190725026,0.022270510641929454,-0.3609627529038284
