,Hue,SDHue,Bright,SDBright,Saturaton,SDSat,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,MeanTexture,SDTexture,Entropy,EdgeCount,CornerMean,CornerSD,CornerCount,ContourMeanLength,ContourSDLength,ContourMeanArea,ContourSDArea,ContourCount,AsymmetryV,AsymmetryH,KPMeanSize,KPSDSize,KPMeanStrength,KPSDStrength,KPMeanAngle,KPSDAngle,KPCount,ImageName,Category,sky,grass,plant,water,fence,path,river,bench,pole,building,tree,earth,rock,streetlight,wall,signboard,sidewalk,railing,road,person,mountain
10,46.9785125,33.62932755231179,108.56775,60.54481217058017,99.89394791666666,57.888044289867146,2381.660486472754,34.302080273909446,0.056202711034524906,0.007647382536020314,0.6356346626526668,100.1122943129676,57.163664574645644,10.234435410704215,0.32141458333333334,133.2899850523169,61.69930146319417,2676,42.89935451532642,235.6246233157926,16.510239852398524,151.61272807374917,5420,66.33491666666667,63.7757,3.381191793739939,3.8324822116180504,0.03821072491039629,0.016173024107507383,181.38587377839,103.71226671239924,9557,MDS183,Nature,0.0260009765625,0.00360107421875,0.4222412109375,0.0008544921875,0.0,0.0126953125,0.0,0.0,0.0,0.0,0.36444091796875,0.0,0.0,0.0,0.000244140625,0.0,0.0,6.103515625e-05,0.0,0.0,0.0
11,45.513277083333335,16.14873959124132,124.56601041666667,67.78747952332267,101.68779166666667,54.21070574732691,1614.3708384544834,28.09059183416349,0.05571770633150967,0.007475701970690666,0.8047966486347278,111.81200229500058,64.2984337981777,10.185432915642483,0.3220354166666667,134.22156790577844,62.31079160255024,2717,53.08609336574133,312.5697417483535,17.666922234392114,184.97076546208976,4565,68.43533333333333,79.31529166666667,3.5157719098951006,4.143215427687387,0.03180806374020033,0.013588916955812892,181.23204680131414,103.02540151506318,8419,MDS184,Nature,0.006591796875,0.0,0.0972900390625,0.0,0.0,0.0,0.0,0.00836181640625,0.00567626953125,0.0,0.450927734375,0.40728759765625,0.0047607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,45.22008958333333,19.20754333567869,117.06751041666666,73.34924862323841,94.75095625,53.535424137922476,1602.7547519257002,27.456175828637036,0.06029654028125512,0.0090761971031657,0.8364250213944029,106.68709261642606,70.13295626585258,10.086471660754215,0.3152875,126.49383638401196,64.85847109806903,2677,51.635166324480146,320.6224633039995,18.734035476718404,246.68342784936107,4510,60.123466666666666,97.84729166666666,3.374778903881332,3.445564765175377,0.03246516166491951,0.014428672169754443,184.52514268395785,102.62775847304324,8014,MDS185,Nature,0.047607421875,0.0,0.140380859375,0.0157470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.39044189453125,0.364013671875,0.03424072265625,0.0,0.0,0.007568359375,0.0,0.0,0.0,0.0,0.0
13,43.551679166666666,23.387514655553563,111.34575625,66.52871432471035,136.37367916666668,68.62138488751447,1339.3698079154851,22.220892591179634,0.1430764986450739,0.02051766995159861,0.8397382818850209,102.29230083097886,64.78168310769459,9.517126378496759,0.25171666666666664,111.22398190045249,52.88792953053486,2210,50.90801244551791,194.1100620621534,16.140783164624402,98.20089094798219,3754,66.981875,71.41586666666667,3.579059525055291,4.331448767510909,0.03421817892564021,0.017749860885810053,178.89294419612466,101.7937933834081,5566,MDS193,Nature,0.12591552734375,0.36053466796875,0.08154296875,0.0,0.01409912109375,0.00341796875,0.0,0.0,0.0009765625,0.0,0.41094970703125,0.0,0.0,0.00030517578125,0.00225830078125,0.0,0.0,0.0,0.0,0.0,0.0
14,39.31668125,14.010535413367748,135.11284166666667,58.5926987424622,98.66416666666667,51.00547621062098,1713.267259870038,29.35643753864953,0.05359417510121287,0.007658384044376748,0.736473933891763,124.92986518250524,57.05447991429421,10.231724412739691,0.32865208333333334,145.87008611007113,57.25720121462721,2671,50.16926422985191,315.8780758470216,20.775320512820514,246.23880706894045,4680,72.036,56.36170833333333,3.538719032579104,4.4394110323811,0.03329105751462935,0.014201995661170834,182.75014971401237,104.2638364429264,8012,MDS195,Nature,0.00714111328125,0.0,0.26324462890625,0.00445556640625,0.025634765625,0.000244140625,0.0,0.0,0.00067138671875,0.0,0.64862060546875,0.00152587890625,0.0,0.0,0.0484619140625,0.0,0.0,0.0,0.0,0.0,0.0
15,32.43848125,13.342491912809933,135.20017083333335,38.6098640566218,84.925,37.50960671392508,1034.6014553761356,22.0777752591532,0.06271524627389902,0.010713499741401799,0.6480083734918476,127.78388402884339,38.41299260350037,9.601993736076416,0.29936666666666667,140.401171875,53.47182741174748,2560,53.69828857579919,201.6712080034749,14.049035187287174,88.93118079040829,4405,44.88594166666667,39.66381666666667,3.364872035180688,3.270733677535708,0.026708221956990925,0.012108963507210685,171.77153096376253,106.08214965172213,5785,MDS200,Nature,0.01708984375,0.0,0.0,0.04412841796875,0.0,0.0,0.0,0.0,0.0,0.0062255859375,0.4332275390625,0.48236083984375,0.0169677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,51.97821666666667,18.519909570146094,110.69973125,52.89238491907672,93.54563125,51.63689287020496,1079.9766332471013,22.692871167316603,0.06739623473479256,0.008580922334277616,0.8012323686616979,99.78949334178392,52.13623572751349,9.875514831451783,0.29357916666666667,115.67186282151208,52.422416818307546,2566,58.76167312569404,297.5109142277133,21.4703573362209,168.97009479670044,3694,47.371829166666664,54.24650416666667,3.2276538948283773,3.21804093143279,0.0286204484073799,0.012183093658678057,180.09339884386245,101.49426994876804,7555,MDS201,Nature,0.0,0.045654296875,0.148193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64447021484375,0.0218505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.13470458984375,0.0,0.0
17,32.39284791666667,10.384175144470422,126.22092916666666,70.23700130845077,132.29887291666665,59.94744759284043,2426.9341417329815,34.805207449843905,0.04681747998261907,0.006639319093652096,0.7195658614249486,114.80936355083222,65.76333585583689,10.389057969918696,0.3174125,131.78446021666045,60.85207031433614,2677,44.652083285376555,224.36151347747045,15.687842174815934,131.94430249585187,5297,69.9129875,80.7538875,3.412741756542111,3.69873255927381,0.03874277815585846,0.015818592215316313,179.61225431026307,104.3373064260149,8341,MDS23,Nature,0.0,0.0,0.48345947265625,0.0,0.0,0.1182861328125,0.0,0.0,0.0,6.103515625e-05,0.398193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,62.98404375,32.08713685650507,123.2324125,57.75450463178761,51.4779125,22.34397307946098,471.15976235980094,13.933583575542523,0.1131864466884927,0.012401636674369245,0.9242073740164909,114.88354572332055,55.6310291762272,9.283485992623469,0.17775416666666666,126.67802726543705,47.33434989507761,2494,74.69889417050088,153.69418312666153,20.46178686759957,58.535636734888946,1858,33.607975,52.05439166666667,3.465290284584379,3.569536365248649,0.0224527080277438,0.009129150756365308,169.00970255606828,103.38712220844245,6970,MDS42,Nature,0.02508544921875,0.1612548828125,0.05462646484375,0.0,0.0,0.02655029296875,0.0,0.0,0.0,0.0,0.73248291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,48.06424166666667,27.707227360532915,92.97842291666667,66.72177439321796,97.40465833333333,63.75479679312972,1334.2749787977625,20.531404399259195,0.12562228712841125,0.027623393376890463,0.8451547021516408,86.13186095671428,65.65725738622466,9.432522595244812,0.20302291666666666,123.14180672268908,60.1703975356063,1904,45.83345425080758,127.583380113365,11.963481524249422,53.2768343905931,3464,59.94007083333333,66.46567916666666,3.5395118190444097,4.431980537383927,0.035701759526329147,0.022321077924485944,180.916776097317,99.55947822567681,5622,MDS52,Nature,0.0535888671875,0.01873779296875,0.053955078125,0.0281982421875,0.00299072265625,0.0908203125,6.103515625e-05,0.0030517578125,0.0,0.0,0.431396484375,0.31689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0001220703125,0.0,0.0
20,56.448172916666664,29.08451244139109,101.15005,72.42070765670202,83.41261875,59.36103254956472,1026.6166479395013,16.520504824971887,0.17815518753924828,0.03542182404110283,0.901709378566641,94.5318180667995,72.36000001416724,8.943098435500449,0.17002291666666666,104.00734843845683,61.399786726456476,1633,46.309059716452566,95.46348824371417,10.264256619144604,40.67973880730323,2946,45.147225,85.71618333333333,3.40135255173548,3.897629359421382,0.03704985743325493,0.02494253715192043,183.14767765224195,99.42596571154475,4432,MDS53,Nature,0.1319580078125,0.0003662109375,0.0916748046875,0.00042724609375,0.0,0.17266845703125,0.0,0.0,0.0,0.0,0.333740234375,0.2552490234375,0.007568359375,0.0,0.00634765625,0.0,0.0,0.0,0.0,0.0,0.0
