participant_id,best_initial_guess,best_parameters,EV_Gau,EV_Dir,EV,best_weight,best_obj_weight,best_nll,AIC,BIC
1,"[4.403718272374594, 0.12726584670091906, 0.05631451742168081, 3.140143918570507]",[1.00000000e-04 1.00000000e-04 4.16467016e-03 1.42092726e+00],[-0.09491554 -0.14494048  0.05494254  0.08987612],[0.17715132 0.26586436 0.21524901 0.34173531],[0. 0. 0. 0.],"[0.023074756353656533, 0.04089582650646437, 0.09917563007786495, 0.2075974803666787, 0.2667440521267436, 0.3420214923874629, 0.4179283571540925, 0.49115106268432707, 0.4415571054470656, 0.5097225236093195, 0.449816975539127, 0.4451068289268457, 0.45894886438569166, 0.46852944390449314, 0.48548802651788636, 0.5300355528930486, 0.5374631978768735, 0.5178222199837006, 0.5331352938851991, 0.508235522032038, 0.5094811528026347, 0.5070547551162459, 0.5124549207683373, 0.5065525721109548, 0.5171457013746305, 0.5251384578343812, 0.5352708669424057, 0.5466242955753549, 0.5586592437753819, 0.5430040025892114, 0.6191362362188608, 0.6260514966624409, 0.6253820799097201, 0.632920617616662, 0.6405711696473168, 0.645714973458423, 0.8244422645734335, 0.838395235035733, 0.8346505085914482, 0.8370781422261716, 0.8400054911331754, 0.8372785445448943, 0.8403229659645354, 0.8436286270758833, 0.8420384315560785, 0.8401518957969298, 0.8483220508202152, 0.8512891544525297, 0.8503802085704006, 0.8490859079228628, 0.8541574326390233, 0.8533874074488244, 0.8557772455329601, 0.8583092004809911, 0.8582958237807821, 0.8576342734787465, 0.8558988596110171, 0.8552299480723591, 0.8576412880818552, 0.8567320708269611, 0.8590797401963107, 0.8614391662246617, 0.8745990434994799, 0.8947209881294369, 0.8929497276302588, 0.8927698434106076, 0.8911684505272498, 0.8928408046076879, 0.8922971612474381, 0.8923244348536589, 0.8938966729162097, 0.8966936090936183, 0.8968685848854724, 0.896320987101821, 0.897911618069536, 0.8976016684599515, 0.8999711029913354, 0.8998004019319175, 0.9009634601291872, 0.903064746971071, 0.9029540479438161, 0.904044922446587, 0.90372518813112, 0.9048183830491028, 0.9046692466483818, 0.9036034935773186, 0.9047044721632026, 0.9073439863551875, 0.9092390672052687, 0.9085797739591587, 0.908307750791249, 0.9174604571196739, 0.9173331245973129, 0.9190764395989971, 0.9198844150501155, 0.9207232204467762, 0.9205042862587666, 0.9199541411319512, 0.9200308716989803, 0.919174351539749]","[0.8495752963879488, 0.9106805700422677, 0.9634037511417338, 0.9842877304115105, 0.9886344703342271, 0.9920187434854745, 0.994209108594795, 0.9956859097515054, 0.9947386889012247, 0.9959935684032281, 0.9949108110418393, 0.9948134347572914, 0.9950939588799391, 0.9952784996738864, 0.99558745184886, 0.9963055852534369, 0.9964138339807075, 0.9961208940517589, 0.9963511239957398, 0.9959697557189345, 0.9959897124899124, 0.9959507483767152, 0.9960369673714888, 0.9959426378717329, 0.9961104107338603, 0.9962325544491518, 0.9963821935373485, 0.9965433247664236, 0.9967070309532579, 0.9964926706048393, 0.9974339762549197, 0.9975082107874862, 0.9975010959656762, 0.9975803546367285, 0.9976588961364915, 0.9977106634853927, 0.9991102536408566, 0.9991945316312845, 0.9991721881880751, 0.9991866956868473, 0.9992040785088608, 0.9991878895475665, 0.9992059564554505, 0.9992254267427233, 0.9992160795052717, 0.9992049447061659, 0.9992528115468151, 0.9992699687365613, 0.9992647254420127, 0.9992572399330847, 0.9992864417160175, 0.9992820301586438, 0.9992956960098656, 0.9993100919105671, 0.9993100160769413, 0.9993062627562342, 0.9992963894070684, 0.9992925730992396, 0.9993063025839695, 0.9993011347916504, 0.9993144561976158, 0.9993277715137834, 0.9994007271629725, 0.9995081489586439, 0.9994988864305518, 0.9994979437081096, 0.9994895345635941, 0.9994983156408788, 0.9994954647110892, 0.9994956078194699, 0.9995038428770222, 0.9995184216009865, 0.9995193306350606, 0.9995164845783862, 0.9995247420838199, 0.9995231353152333, 0.9995353904080498, 0.9995345096623766, 0.9995405039745616, 0.9995512948788041, 0.99955072764478, 0.9995563113735816, 0.9995546761778188, 0.999560262274143, 0.9995595009964053, 0.9995540535008891, 0.9995596808301745, 0.9995731165728342, 0.9995827150884546, 0.9995793803131119, 0.9995780029867206, 0.9996238990625774, 0.9996232668094609, 0.9996319078631859, 0.9996359016815353, 0.9996400405100119, 0.9996389609704256, 0.9996362460098546, 0.9996366248683793, 0.9996323922135607]",138.60429901122887,285.20859802245775,295.6292787664101
2,"[3.1076975397497653, 0.39033125644233835, 0.3677089234454989, 2.7907674306520196]",[1.11571418e+00 8.88067297e-01 1.00000000e-04 2.78321968e+00],[-235.92829236   99.99781678    0.56338537   49.68864428],[1.85330684e-25 1.57169518e-04 1.48905875e-24 9.99842830e-01],[0. 0. 0. 0.],"[0.0005645220433053294, 0.9910517266641949, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8495752963879488, 0.9999990970037254, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",79.60341370080381,167.20682740160763,177.62750814556
3,"[1.5887847610573882, 0.40749361893122965, 0.20723166953882458, 2.3910469484093104]",[6.43148277e-01 3.81127001e-02 1.22018557e-04 3.02875245e-01],[ -9.87554395 -14.77462011  21.5402643   15.31457514],[0.1375401  0.19986429 0.41885171 0.2437439 ],[0. 0. 0. 0.],"[0.0006887511994345882, 0.015270114770629473, 0.15989848175208585, 0.23012625677470075, 0.19795541587092527, 0.23721501244929177, 0.2750706155876175, 0.32275745570400544, 0.8751577119071853, 0.9013053663036512, 0.9866570287249228, 0.9860607507550779, 0.9887894819635972, 0.9881260135886507, 0.9900113624371565, 0.990190985518641, 0.9906540481216629, 0.9894987354478373, 0.9897846788058547, 0.9866756247611603, 0.9873730427287157, 0.9873162838361123, 0.9881174689934183, 0.9877657172215403, 0.9868276672039595, 0.9850436479533988, 0.9854200978361383, 0.9860357940563128, 0.9847105270741222, 0.9854830784038793, 0.9843781558799145, 0.9832856337567181, 0.9846106712727593, 0.985328574057745, 0.9861783075529214, 0.9853207558839426, 0.9841788750454324, 0.989179102638097, 0.9893567581385119, 0.9890296362782938, 0.9897862321114135, 0.9894284710703188, 0.989678401817278, 0.9897421813732199, 0.9891243637967988, 0.9887202019758986, 0.9889545806865784, 0.989481049412296, 0.9893828512280399, 0.989897019959972, 0.996310245364955, 0.9962988380056109, 0.9962992077850722, 0.9963910318290967, 0.9962933143235311, 0.996343826907914, 0.9965341992334323, 0.9963629793397731, 0.9963357943829657, 0.9964739201860675, 0.9966869313652276, 0.9967048398925922, 0.99676788345402, 0.9969421635280851, 0.9968841661677409, 0.9962308477779714, 0.9961943286129283, 0.9961203043032756, 0.9966901272338285, 0.9967276139031376, 0.9967968371223207, 0.9969199715793695, 0.9969037681951384, 0.9969332731470046, 0.9970116143834614, 0.9970985786180959, 0.9971219003358919, 0.9969753404920303, 0.997035494976361, 0.9971342421429226, 0.9972736225670721, 0.9972654142120413, 0.9973969066846229, 0.9974145829402539, 0.9973708156192156, 0.9974861348425967, 0.9976266270734245, 0.9976401365184293, 0.996717466452718, 0.9968646665462098, 0.9972206197757157, 0.9972095396005582, 0.9973408552772426, 0.9974483967384626, 0.9974520726029141, 0.9969644818044201, 0.9970692394819235, 0.9970741060824299, 0.9971989073959675, 0.9971013982916073]","[0.8495752963879488, 0.9921918284955106, 0.9993592509848052, 0.9995919109435093, 0.9995058084383174, 0.9996077450255377, 0.9996784927771208, 0.9997440025509544, 0.9999825920866517, 0.9999866372864075, 0.9999983496939144, 0.9999982749017171, 0.9999986164332271, 0.9999985335662114, 0.9999987687551637, 0.999998791115628, 0.9999988487228029, 0.9999987048959115, 0.9999987405247622, 0.9999983520249947, 0.9999984393854631, 0.9999984322803029, 0.9999985324982681, 0.99999848851866, 0.9999983710807681, 0.9999981471157894, 0.9999981944426359, 0.9999982717693824, 0.9999981052060412, 0.9999982023569504, 0.9999980633623444, 0.9999979256205561, 0.9999980926377159, 0.9999981829396986, 0.9999982896542305, 0.9999981819569919, 0.9999980382604375, 0.9999986650449398, 0.999998687197735, 0.9999986464010326, 0.9999987407182496, 0.9999986961377427, 0.9999987272849385, 0.9999987352308386, 0.9999986582176634, 0.9999986077853754, 0.9999986370367373, 0.9999987026915362, 0.9999986904507491, 0.9999987545169599, 0.9999995480591738, 0.9999995466567496, 0.9999995467022109, 0.999999557990167, 0.999999545977655, 0.9999995521875124, 0.9999995755856276, 0.9999995545418872, 0.9999995512000612, 0.9999995681778703, 0.9999995943510335, 0.9999995965509848, 0.9999996042948658, 0.9999996256972562, 0.9999996185757457, 0.9999995382973446, 0.9999995338068387, 0.999999524703578, 0.9999995947436319, 0.9999995993485163, 0.999999607851027, 0.9999996229723991, 0.9999996209827763, 0.9999996246056578, 0.9999996342240542, 0.999999644899375, 0.9999996477619228, 0.9999996297706915, 0.999999637155709, 0.9999996492767234, 0.9999996663813029, 0.999999665374117, 0.9999996815065814, 0.9999996836749102, 0.9999996783058757, 0.9999996924513265, 0.9999997096801662, 0.9999997113366004, 0.9999995981020318, 0.9999996161811961, 0.9999996598774344, 0.9999996585177205, 0.9999996746303023, 0.9999996878226014, 0.9999996882734759, 0.9999996284375022, 0.9999996412980486, 0.9999996418954298, 0.9999996572129514, 0.9999996452454737]",135.9332599119459,279.8665198238918,290.28720056784414
4,"[4.248358697128376, 0.49864490992658606, 0.1356099508100427, 0.03695143415908442]",[1.00000000e-04 1.00000000e-04 1.00000000e-04 8.01590352e-01],[-0.04995101 -0.11490001  0.06741132  0.07490009],[0.15844307 0.29259844 0.25631617 0.29264232],[0. 0. 0. 0.],"[0.0005645220433053294, 0.0016459106431504567, 0.004238659656759289, 0.006226072584735222, 0.008624377070978259, 0.012277854046747885, 0.01688004226213077, 0.022561400408198318, 0.029456059605999247, 0.02891506154149332, 0.0238111282077517, 0.02301786168494542, 0.018190344892737027, 0.018964725944939653, 0.01947224529582404, 0.019872115161156934, 0.02028335925540531, 0.021112448541216633, 0.025130831254845436, 0.02597244401815733, 0.023563852923695297, 0.024691276598857583, 0.024517923034228718, 0.025414350572236687, 0.02655538167699108, 0.025951610364128484, 0.027000315646101555, 0.027775795433441216, 0.028932116685974205, 0.028942593890868756, 0.029951202508164833, 0.02816630156866524, 0.0694883946429507, 0.07095169235691026, 0.07356695730604237, 0.0758543919419196, 0.07590512926672822, 0.08319299904082468, 0.11043608372704623, 0.10753928313337767, 0.10794869176001225, 0.1073190121442827, 0.10839446894697817, 0.10450298476065947, 0.10495679918886397, 0.1109394619981962, 0.11229344282490392, 0.11631892640800363, 0.11685550394418792, 0.1161183915451713, 0.11739110352157799, 0.11683277838763698, 0.1388204592439125, 0.1388073215912787, 0.13940728290307797, 0.13771933104796352, 0.13921784436954834, 0.13996538581686835, 0.14162981552130405, 0.14098590608423897, 0.1417232770657723, 0.1433854179768147, 0.1413562763291287, 0.14219371188575824, 0.1439488614614288, 0.14758279166228178, 0.14841843634490612, 0.1519023461080587, 0.1544000321456023, 0.1553404676347713, 0.15697096839903987, 0.16032636574435635, 0.15782931742514447, 0.17374989712976374, 0.175612684379286, 0.17538369953701635, 0.17407502470307118, 0.17231433090012707, 0.18933148299509608, 0.19334477092185093, 0.1940726446397472, 0.193107350353744, 0.1921897571627778, 0.1934334675234301, 0.19747910153174122, 0.20148944064461222, 0.20067897104460278, 0.20188198914654537, 0.20218507910885294, 0.20266142447453805, 0.20634129272781976, 0.20917770724111498, 0.2089111773649999, 0.21000367787253038, 0.21125399449856025, 0.2120668655735006, 0.21107751801676494, 0.21129208603150484, 0.21113855959781502, 0.21226049112205028]","[0.8495752963879488, 0.9428067889325294, 0.9770446170189193, 0.9842877304115105, 0.9886344703342271, 0.9920186639010156, 0.9942089928431923, 0.9956859097592541, 0.9967156060586494, 0.9966525022761888, 0.9959166153796744, 0.99577306611835, 0.9946310198737824, 0.9948531623605839, 0.994989216197203, 0.9950915415826997, 0.9951925899489062, 0.9953843968416719, 0.9961354289176446, 0.9962634049484775, 0.9958729009560057, 0.9960651359233325, 0.9960367232514385, 0.9961794840180901, 0.9963473094202645, 0.9962603367830852, 0.996408921513801, 0.9965116045107757, 0.9966545275461018, 0.9966557705172261, 0.996771369798123, 0.9965611793471135, 0.998662567972517, 0.9986921720482205, 0.9987421523181719, 0.9987830457106152, 0.9987839248583193, 0.9988990789269561, 0.9991950667387275, 0.9991707125383594, 0.9991742337880534, 0.9991688069219101, 0.9991780376160548, 0.9991437376464619, 0.9991478685037887, 0.9991991691877117, 0.9992100215513837, 0.9992407955299363, 0.9992447375459759, 0.9992393129381528, 0.9992486364696505, 0.9992445713242645, 0.999379967722699, 0.9993798996212103, 0.9993829965513388, 0.9993742147579415, 0.9993820215732052, 0.9993858535942741, 0.9993942405353995, 0.9993910193915695, 0.999394705644028, 0.9994028760330887, 0.999392875743936, 0.999397037471506, 0.9994056028937506, 0.9994226899418671, 0.9994265009649461, 0.9994419380901426, 0.9994525768050487, 0.9994564939219516, 0.9994631741483847, 0.9994764940949966, 0.9994666354180186, 0.9995246386080751, 0.9995307384124785, 0.9995299955694628, 0.9995257126560668, 0.9995198478345877, 0.9995719662937239, 0.999582921520639, 0.9995848599108665, 0.9995822860903474, 0.9995798155007981, 0.9995831585074196, 0.9995937417736671, 0.9996038134678051, 0.9996018104678358, 0.9996047778365291, 0.9996055198730436, 0.9996066815970899, 0.9996154754781096, 0.9996220426801892, 0.9996214331662564, 0.9996239217296107, 0.9996267382059832, 0.9996285514818055, 0.9996263426946642, 0.9996268234883977, 0.9996264795731261, 0.999628981356224]",138.43604649572598,284.87209299145195,295.2927737354043
5,"[2.5513144203875378, 0.345799855962895, 0.06993602957808338, 3.2149087622428323]",[2.79527554e+00 3.29409325e-04 1.00000000e-04 1.03135606e+00],[-0.08247151 -0.26351014  0.42431293  0.16394672],[0.08048504 0.21562611 0.44774661 0.25614223],[0. 0. 0. 0.],"[0.0005645220433053294, 0.002485577181000075, 0.005978234938063306, 0.009424513283601244, 0.019573253531376657, 0.06088242151134804, 0.08217691143367177, 0.10740868037560836, 0.10733075404738009, 0.13431840394095393, 0.14092807370112462, 0.11845304005003034, 0.11350133598795632, 0.09145773152907428, 0.09481748672969262, 0.09659988478994289, 0.08821931986579166, 0.09221989840388266, 0.09797001799102593, 0.09250196213325236, 0.09536963018037702, 0.10190797192401449, 0.10010083531121775, 0.10345102639869407, 0.09921003436943636, 0.09559529510446926, 0.09838927217087841, 0.1020516149583958, 0.11958652126880873, 0.12448226704404187, 0.13122287375580027, 0.1335455774240923, 0.13658244432806652, 0.14041888575160627, 0.29631327721162026, 0.292836757314774, 0.3003765924411907, 0.31222759615725537, 0.3021006738978539, 0.2971022159211132, 0.3080536639330201, 0.37862762614023027, 0.39062935681231076, 0.39635035952368053, 0.39389386183189107, 0.3929930928425997, 0.3943254029975968, 0.3913631911986784, 0.3912689183190036, 0.39332710299189344, 0.3962618271192172, 0.3998910307133933, 0.40958136419432906, 0.40498155270871544, 0.40451397437748543, 0.41398346833808225, 0.4173095259582483, 0.46594449119152714, 0.4563364245892449, 0.4599554078124557, 0.4686986804086114, 0.47732365699569473, 0.47340167058585714, 0.47764261080524806, 0.47403399157407866, 0.48299413823724235, 0.49179123572761096, 0.48991628337032955, 0.48679739495498087, 0.495577711774703, 0.5042030110300589, 0.506693694902884, 0.5122423856721077, 0.5099842753490016, 0.5126829287181448, 0.5205926986765353, 0.5251576846688567, 0.5278431036914714, 0.5323133092376932, 0.5399690181104334, 0.5385151493469186, 0.5460504192880421, 0.5436786944051083, 0.5423573251381524, 0.5498405958289306, 0.5571842089994044, 0.5550432848184849, 0.562308010602052, 0.5602669270098286, 0.5674493749875789, 0.5643035084118196, 0.5623506266373584, 0.586629691945993, 0.5935083983751724, 0.5916691893342128, 0.5898638105992208, 0.6173773088924632, 0.6148916297181048, 0.6214671060014922, 0.6258256870558907]","[0.8495752963879488, 0.961412629492332, 0.9836429926243576, 0.9895976672921668, 0.9950154565315252, 0.9984597116543126, 0.9988842477789783, 0.9991695836053763, 0.9991689087010686, 0.9993558511239746, 0.9993907286466975, 0.9992562627196556, 0.9992194846694659, 0.9990074854416392, 0.9990461574296008, 0.9990655825015529, 0.9989674253973215, 0.999016505094899, 0.999080034593094, 0.9990198054589845, 0.999052252385613, 0.999119410483988, 0.9991017250524525, 0.9991340229283846, 0.9990927704497325, 0.9990547231899549, 0.999084376518368, 0.9991207893921871, 0.9992642534513189, 0.9992970968086398, 0.999338309649179, 0.9993515478513298, 0.9993681777117885, 0.9993881584401485, 0.9997625519857248, 0.9997585469772352, 0.9997671155320421, 0.9997797473069161, 0.9997690147812448, 0.9997634478120365, 0.9997754092230294, 0.9998358987838565, 0.9998440115901542, 0.9998477059360431, 0.9998461327925144, 0.9998455510124745, 0.9998464105707123, 0.9998444915018596, 0.9998444299501998, 0.9998457670505179, 0.9998476495785221, 0.9998499393888906, 0.9998558546309567, 0.9998530820667055, 0.9998527967013197, 0.9998584503427653, 0.9998603752498987, 0.9998853838359975, 0.9998808657073032, 0.9998825896641899, 0.9998866448220433, 0.9998904995867676, 0.9998887641415827, 0.9998906394682245, 0.999889045879472, 0.9998929589036013, 0.9998966620324239, 0.9998958839225823, 0.9998945763008125, 0.9998982154814473, 0.9999016670260366, 0.9999026418498136, 0.9999047794638976, 0.9999039151466012, 0.9999049471993156, 0.9999079105228936, 0.9999095801358902, 0.9999105488213821, 0.9999121396439345, 0.9999148029281409, 0.9999143029769023, 0.999916865325719, 0.9999160664851311, 0.9999156183936294, 0.999918127623038, 0.9999205245099674, 0.9999198322810596, 0.9999221597983167, 0.9999215119593435, 0.9999237710133672, 0.9999227886385578, 0.9999221732745156, 0.9999295326297215, 0.999931508229395, 0.9999309844975508, 0.9999304672232825, 0.9999380221405638, 0.9999373673760388, 0.9999390880566424, 0.9999402086927321]",119.5162149200428,247.0324298400856,257.453110584038
6,"[3.4827751756506706, 0.016135690195707608, 0.7348272578389926, 0.05811265492257443]",[1.35635633e+00 6.27718644e-01 1.00000000e-04 1.00000000e-04],[42.83595887 84.8206322  -5.24022615 -8.42495727],[2.20036797e-32 8.90888415e-12 3.20398220e-30 1.00000000e+00],[0. 0. 0. 0.],"[0.0005645220433053294, 0.03433325097402223, 0.9907196316944318, 0.9999999748226603, 0.9999999999988899, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8495752963879488, 0.9971949806289776, 0.999999063177165, 0.999999999997482, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",51.11787440785247,110.23574881570494,120.65642955965731
7,"[1.5602370241385302, 0.33422508911306104, 0.04579843149354336, 0.9668899059868962]",[1.30125978e+00 7.95094830e-01 1.00000000e-04 9.66889906e-01],[-69.24561188  99.92641263 -10.63848403   9.26722505],[1.89384360e-31 3.22405503e-13 9.99997399e-01 2.60144078e-06],[0. 0. 0. 0.],"[0.0005645220433053294, 0.27084402444288586, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8495752963879488, 0.9997308293535615, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",51.63355141328342,111.26710282656684,121.6877835705192
8,"[4.3009495877802815, 0.3450769129214534, 0.1945941402751461, 2.4013384934589848]",[1.42451265e+00 5.90880154e-01 2.58693049e-04 2.40133849e+00],[-153.26421951 -638.63230354   30.02876564   49.99866485],[2.96593136e-20 1.44427155e-32 4.21852277e-08 9.99999958e-01],[0. 0. 0. 0.],"[0.0014593034316055025, 0.10892373016870932, 0.9393893343087818, 0.9999994762316438, 0.999999999999571, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8495752963879488, 0.9978876244502333, 0.9999833047356089, 0.9999999998644696, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",38.02038229481334,84.04076458962668,94.46144533357904
